Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2005","2005","ha","208","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2006","2006","ha","213","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2007","2007","ha","205","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2008","2008","ha","218","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2009","2009","ha","210","E","Estimated value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2010","2010","ha","229","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2011","2011","ha","276","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2012","2012","ha","243","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2013","2013","ha","239","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2014","2014","ha","237","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2015","2015","ha","241","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2016","2016","ha","242","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2017","2017","ha","242","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2018","2018","ha","244","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2019","2019","ha","50","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2020","2020","ha","140","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2021","2021","ha","94","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2022","2022","ha","130","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","01214","Lettuce and chicory","2023","2023","ha","129","I","Imputed value",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1961","1961","ha","91800","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1962","1962","ha","83100","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1963","1963","ha","94100","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1964","1964","ha","98800","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1965","1965","ha","105400","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1966","1966","ha","108400","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1967","1967","ha","112800","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1968","1968","ha","100300","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1969","1969","ha","102500","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1970","1970","ha","64946","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1971","1971","ha","63100","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1972","1972","ha","65700","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1973","1973","ha","67600","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1974","1974","ha","75500","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1975","1975","ha","74320","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1976","1976","ha","83150","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1977","1977","ha","82780","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1978","1978","ha","68600","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1979","1979","ha","69570","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1980","1980","ha","57130","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1981","1981","ha","58218","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1982","1982","ha","72310","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1983","1983","ha","81130","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1984","1984","ha","70070","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1985","1985","ha","83840","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1986","1986","ha","83930","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1987","1987","ha","78270","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1988","1988","ha","77380","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1989","1989","ha","71680","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1990","1990","ha","77540","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1991","1991","ha","75020","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1992","1992","ha","83500","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1993","1993","ha","74620","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1994","1994","ha","73640","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1995","1995","ha","73130","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1996","1996","ha","71910","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1997","1997","ha","51260","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1998","1998","ha","54730","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","1999","1999","ha","51610","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","55899","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","56880","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","52770","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","60510","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","59890","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","54570","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","50590","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","46290","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","45340","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","48210","A","Official figure",""
"QCL","Crops and livestock products","591","Panama","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","47652","A","Official figure",""
